ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
nba.p.6731,E.J.,Liddell,C,CHI,DAL,CHI@DAL,8:30PM EST,10,2.5," "," "
nba.p.10083,Julian,Phillips,PF,CHI,DAL,CHI@DAL,8:30PM EST,10,8.6," "," "
nba.p.10126,Adama,Sanogo,C,CHI,DAL,CHI@DAL,8:30PM EST,10,3.4," "," "
nba.p.10265,Matas,Buzelis,SF,CHI,DAL,CHI@DAL,8:30PM EST,12,2.7," "," "
nba.p.4840,Kyrie,Irving,SG,DAL,CHI,CHI@DAL,8:30PM EST,44,39.5," "," "
nba.p.4892,Klay,Thompson,SG,DAL,CHI,CHI@DAL,8:30PM EST,23,24.0," "," "
nba.p.4894,Markieff,Morris,C,DAL,CHI,CHI@DAL,8:30PM EST,10,5.8," "," "
nba.p.5316,Dante,Exum,PG,DAL,CHI,CHI@DAL,8:30PM EST,17,12.7,INJ," "
nba.p.5349,Spencer,Dinwiddie,SG,DAL,CHI,CHI@DAL,8:30PM EST,19,10.2," "," "
nba.p.5356,Dwight,Powell,C,DAL,CHI,CHI@DAL,8:30PM EST,10,2.7," "," "
nba.p.5892,Maxi,Kleber,PF,DAL,CHI,CHI@DAL,8:30PM EST,10,9.2,INJ," "
nba.p.6014,Luka,Doncic,PG,DAL,CHI,CHI@DAL,8:30PM EST,58,51.7," "," "
nba.p.6174,P.J.,Washington Jr.,PF,DAL,CHI,CHI@DAL,8:30PM EST,21,28.3,O," "
nba.p.6226,Daniel,Gafford,C,DAL,CHI,CHI@DAL,8:30PM EST,24,22.1," "," "
nba.p.6499,Naji,Marshall,PF,DAL,CHI,CHI@DAL,8:30PM EST,14,18.2," "," "
nba.p.6567,Quentin,Grimes,SG,DAL,CHI,CHI@DAL,8:30PM EST,10,6.8," "," "
nba.p.6586,Kessler,Edwards,SF,DAL,CHI,CHI@DAL,8:30PM EST,10,0.0," "," "
nba.p.6679,Brandon,Williams,PG,DAL,CHI,CHI@DAL,8:30PM EST,10,2.4," "," "
nba.p.6727,Jaden,Hardy,SG,DAL,CHI,CHI@DAL,8:30PM EST,11,4.9," "," "
nba.p.10097,Dereck,Lively II,C,DAL,CHI,CHI@DAL,8:30PM EST,21,26.7,GTD," "
nba.p.10116,Olivier-Maxence,Prosper,PF,DAL,CHI,CHI@DAL,8:30PM EST,10,0.6," "," "
nba.p.10223,Jazian,Gortman,PG,DAL,CHI,CHI@DAL,8:30PM EST,10,-1.0," "," "
nba.p.5754,Alex,Caruso,SG,OKC,DEN,OKC@DEN,9:00PM EST,22,15.1," "," "
nba.p.5856,Isaiah,Hartenstein,C,OKC,DEN,OKC@DEN,9:00PM EST,24,26.9,INJ," "
nba.p.6022,Shai,Gilgeous-Alexander,PG,OKC,DEN,OKC@DEN,9:00PM EST,55,49.9," "," "
nba.p.6076,Kenrich,Williams,PF,OKC,DEN,OKC@DEN,9:00PM EST,10,11.1,INJ," "
nba.p.6254,Luguentz,Dort,SF,OKC,DEN,OKC@DEN,9:00PM EST,19,22.8," "," "
nba.p.6441,Isaiah,Joe,SF,OKC,DEN,OKC@DEN,9:00PM EST,15,14.8," "," "
nba.p.6597,Aaron,Wiggins,SG,OKC,DEN,OKC@DEN,9:00PM EST,11,21.8," "," "
nba.p.6692,Chet,Holmgren,C,OKC,DEN,OKC@DEN,9:00PM EST,38,43.0," "," "
nba.p.6701,Ousmane,Dieng,PF,OKC,DEN,OKC@DEN,9:00PM EST,10,14.5," "," "
nba.p.6702,Jalen,Williams,PF,OKC,DEN,OKC@DEN,9:00PM EST,35,38.8," "," "
nba.p.6724,Jaylin,Williams,C,OKC,DEN,OKC@DEN,9:00PM EST,10,12.4,INJ," "
nba.p.10107,Cason,Wallace,PG,OKC,DEN,OKC@DEN,9:00PM EST,10,19.3," "," "
nba.p.10244,Adam,Flagler,PG,OKC,DEN,OKC@DEN,9:00PM EST,10,2.6," "," "
nba.p.10284,Dillon,Jones,SF,OKC,DEN,OKC@DEN,9:00PM EST,10,3.4," "," "
nba.p.10301,Nikola,Topic,PG,OKC,DEN,OKC@DEN,9:00PM EST,10,0.0,INJ," "
nba.p.10304,Ajay,Mitchell,PG,OKC,DEN,OKC@DEN,9:00PM EST,10,9.5," "," "
nba.p.10343,Alex,Ducas,SF,OKC,DEN,OKC@DEN,9:00PM EST,10,0.0," "," "
nba.p.4390,Russell,Westbrook,PG,DEN,OKC,OKC@DEN,9:00PM EST,19,26.8," "," "
nba.p.4497,DeAndre,Jordan,C,DEN,OKC,OKC@DEN,9:00PM EST,10,12.3," "," "
nba.p.5295,Aaron,Gordon,PF,DEN,OKC,OKC@DEN,9:00PM EST,29,29.9,INJ," "
nba.p.5323,Dario,Saric,C,DEN,OKC,OKC@DEN,9:00PM EST,15,3.4," "," "
nba.p.5352,Nikola,Jokic,C,DEN,OKC,OKC@DEN,9:00PM EST,60,63.9," "," "
nba.p.5638,Jamal,Murray,PG,DEN,OKC,OKC@DEN,9:00PM EST,37,30.5,INJ," "
nba.p.5862,Vlatko,Cancar,PF,DEN,OKC,OKC@DEN,9:00PM EST,10,1.2,INJ," "
nba.p.6025,Michael,Porter Jr.,SF,DEN,OKC,OKC@DEN,9:00PM EST,27,32.2," "," "
nba.p.6414,Zeke,Nnaji,C,DEN,OKC,OKC@DEN,9:00PM EST,10,6.1," "," "
nba.p.6711,Christian,Braun,SG,DEN,OKC,OKC@DEN,9:00PM EST,14,28.1," "," "
nba.p.6720,Peyton,Watson,SF,DEN,OKC,OKC@DEN,9:00PM EST,10,14.7," "," "
nba.p.10067,Hunter,Tyson,SF,DEN,OKC,OKC@DEN,9:00PM EST,10,7.4," "," "
nba.p.10074,Jalen,Pickett,PG,DEN,OKC,OKC@DEN,9:00PM EST,10,0.0," "," "
nba.p.10112,Julian,Strawther,SG,DEN,OKC,OKC@DEN,9:00PM EST,10,16.7," "," "
nba.p.10286,DaRon,Holmes II,C,DEN,OKC,OKC@DEN,9:00PM EST,10,0.0,INJ," "
nba.p.10329,PJ,Hall,C,DEN,OKC,OKC@DEN,9:00PM EST,10,0.0," "," "
nba.p.10385,Trey,Alexander,PG,DEN,OKC,OKC@DEN,9:00PM EST,10,1.6," "," "
nba.p.10393,Spencer,Jones,SG,DEN,OKC,OKC@DEN,9:00PM EST,10,4.2," "," "
nba.p.10411,Malevy,Leons,PF,OKC,DEN,OKC@DEN,9:00PM EST,10,1.3," "," "
nba.p.4391,Kevin,Love,C,MIA,PHO,MIA@PHO,9:00PM EST,15,18.9,INJ," "
nba.p.4893,Alec,Burks,SF,MIA,PHO,MIA@PHO,9:00PM EST,16,12.2," "," "
nba.p.4912,Jimmy,Butler,SF,MIA,PHO,MIA@PHO,9:00PM EST,38,37.8," "," "
nba.p.5476,Terry,Rozier,SG,MIA,PHO,MIA@PHO,9:00PM EST,36,28.8," "," "
nba.p.5500,Josh,Richardson,PG,MIA,PHO,MIA@PHO,9:00PM EST,11,4.8," "," "
nba.p.5827,Bam,Adebayo,C,MIA,PHO,MIA@PHO,9:00PM EST,39,38.6," "," "
nba.p.5855,Thomas,Bryant,C,MIA,PHO,MIA@PHO,9:00PM EST,10,12.8," "," "
nba.p.6073,Duncan,Robinson,SG,MIA,PHO,MIA@PHO,9:00PM EST,18,10.0," "," "
nba.p.6155,Haywood,Highsmith,PF,MIA,PHO,MIA@PHO,9:00PM EST,13,12.2," "," "
nba.p.6175,Tyler,Herro,SG,MIA,PHO,MIA@PHO,9:00PM EST,33,34.6," "," "
nba.p.6566,Josh,Christopher,SG,MIA,PHO,MIA@PHO,9:00PM EST,10,0.0," "," "
nba.p.6652,Dru,Smith,PG,MIA,PHO,MIA@PHO,9:00PM EST,10,6.4," "," "
nba.p.6717,Nikola,Jovic,PF,MIA,PHO,MIA@PHO,9:00PM EST,14,18.4," "," "
nba.p.10092,Jaime,Jaquez Jr.,PF,MIA,PHO,MIA@PHO,9:00PM EST,22,22.7,O," "
nba.p.10274,Kel'el,Ware,C,MIA,PHO,MIA@PHO,9:00PM EST,10,2.3," "," "
nba.p.10311,Keshad,Johnson,SF,MIA,PHO,MIA@PHO,9:00PM EST,10,0.0," "," "
nba.p.10312,Pelle,Larsson,SG,MIA,PHO,MIA@PHO,9:00PM EST,12,12.9," "," "
nba.p.4244,Kevin,Durant,PF,PHO,MIA,MIA@PHO,9:00PM EST,49,43.3," "," "
nba.p.5009,Bradley,Beal,SG,PHO,MIA,MIA@PHO,9:00PM EST,29,33.9,GTD," "
nba.p.5192,Mason,Plumlee,C,PHO,MIA,MIA@PHO,9:00PM EST,13,14.6," "," "
nba.p.5327,Jusuf,Nurkic,C,PHO,MIA,MIA@PHO,9:00PM EST,27,23.1," "," "
nba.p.5473,Devin,Booker,SG,PHO,MIA,MIA@PHO,9:00PM EST,46,40.8," "," "
nba.p.5484,Tyus,Jones,PG,PHO,MIA,MIA@PHO,9:00PM EST,24,26.9," "," "
nba.p.5733,Damion,Lee,SG,PHO,MIA,MIA@PHO,9:00PM EST,10,7.6," "," "
nba.p.5864,Monte,Morris,PG,PHO,MIA,MIA@PHO,9:00PM EST,14,9.0," "," "
nba.p.5905,Royce,O'Neale,SF,PHO,MIA,MIA@PHO,9:00PM EST,18,25.7," "," "
nba.p.6031,Josh,Okogie,SF,PHO,MIA,MIA@PHO,9:00PM EST,10,12.0," "," "
nba.p.6032,Grayson,Allen,SG,PHO,MIA,MIA@PHO,9:00PM EST,19,18.5," "," "
nba.p.6232,Bol,Bol,PF,PHO,MIA,MIA@PHO,9:00PM EST,10,11.3," "," "
nba.p.6719,TyTy,Washington Jr.,PG,PHO,MIA,MIA@PHO,9:00PM EST,10,3.1," "," "
nba.p.6751,Collin,Gillespie,PG,PHO,MIA,MIA@PHO,9:00PM EST,10,3.0," "," "
nba.p.10292,Ryan,Dunn,PF,PHO,MIA,MIA@PHO,9:00PM EST,12,12.8," "," "
nba.p.10309,Jalen,Bridges,SF,PHO,MIA,MIA@PHO,9:00PM EST,10,0.0," "," "
nba.p.10313,Oso,Ighodaro,C,PHO,MIA,MIA@PHO,9:00PM EST,10,4.0," "," "
nba.p.4682,Garrett,Temple,SG,TOR,SAC,TOR@SAC,10:00PM EST,10,4.0," "," "
nba.p.5164,Kelly,Olynyk,C,TOR,SAC,TOR@SAC,10:00PM EST,22,24.8,INJ," "
nba.p.5640,Jakob,Poeltl,C,TOR,SAC,TOR@SAC,10:00PM EST,26,38.3," "," "
nba.p.5894,Chris,Boucher,PF,TOR,SAC,TOR@SAC,10:00PM EST,11,19.6," "," "
nba.p.6053,Bruce,Brown,SF,TOR,SAC,TOR@SAC,10:00PM EST,19,22.3,INJ," "
nba.p.6165,RJ,Barrett,SF,TOR,SAC,TOR@SAC,10:00PM EST,33,44.1," "," "
nba.p.6222,Bruno,Fernando,C,TOR,SAC,TOR@SAC,10:00PM EST,10,9.4," "," "
nba.p.6417,Immanuel,Quickley,PG,TOR,SAC,TOR@SAC,10:00PM EST,32,22.4,INJ," "
nba.p.6515,Scottie,Barnes,SF,TOR,SAC,TOR@SAC,10:00PM EST,43,41.0,INJ," "
nba.p.6551,Davion,Mitchell,PG,TOR,SAC,TOR@SAC,10:00PM EST,10,23.0," "," "
nba.p.6625,D.J.,Carton,PG,TOR,SAC,TOR@SAC,10:00PM EST,10,3.6," "," "
nba.p.6704,Ochai,Agbaji,SF,TOR,SAC,TOR@SAC,10:00PM EST,12,26.8," "," "
nba.p.10101,Gradey,Dick,SG,TOR,SAC,TOR@SAC,10:00PM EST,22,32.4," "," "
nba.p.10278,Ja'Kobe,Walter,SG,TOR,SAC,TOR@SAC,10:00PM EST,10,9.2," "," "
nba.p.10325,Ulrich,Chomche,C,TOR,SAC,TOR@SAC,10:00PM EST,10,3.2," "," "
nba.p.10330,Jonathan,Mogbo,PF,TOR,SAC,TOR@SAC,10:00PM EST,18,19.7," "," "
nba.p.10333,Jamal,Shead,PG,TOR,SAC,TOR@SAC,10:00PM EST,14,15.2," "," "
nba.p.10391,Jamison,Battle,SF,TOR,SAC,TOR@SAC,10:00PM EST,10,12.0," "," "
nba.p.4614,DeMar,DeRozan,PF,SAC,TOR,TOR@SAC,10:00PM EST,41,42.3," "," "
nba.p.5156,Alex,Len,C,SAC,TOR,TOR@SAC,10:00PM EST,10,7.4," "," "
nba.p.5322,Doug,McDermott,SF,SAC,TOR,TOR@SAC,10:00PM EST,10,3.3," "," "
nba.p.5472,Trey,Lyles,C,SAC,TOR,TOR@SAC,10:00PM EST,14,12.6," "," "
nba.p.5642,Domantas,Sabonis,C,SAC,TOR,TOR@SAC,10:00PM EST,51,46.0," "," "
nba.p.5767,De'Aaron,Fox,PG,SAC,TOR,TOR@SAC,10:00PM EST,45,41.1," "," "
nba.p.5824,Malik,Monk,SG,SAC,TOR,TOR@SAC,10:00PM EST,22,23.3," "," "
nba.p.6030,Kevin,Huerter,SG,SAC,TOR,TOR@SAC,10:00PM EST,16,22.7,GTD," "
nba.p.6133,Jordan,McLaughlin,PG,SAC,TOR,TOR@SAC,10:00PM EST,10,3.2," "," "
nba.p.6453,Mason,Jones,SG,SAC,TOR,TOR@SAC,10:00PM EST,10,4.9," "," "
nba.p.6694,Keegan,Murray,PF,SAC,TOR,TOR@SAC,10:00PM EST,23,29.3," "," "
nba.p.6753,Keon,Ellis,SG,SAC,TOR,TOR@SAC,10:00PM EST,19,18.5," "," "
nba.p.6802,Orlando,Robinson,C,SAC,TOR,TOR@SAC,10:00PM EST,10,7.5,INJ," "
nba.p.10087,Colby,Jones,SG,SAC,TOR,TOR@SAC,10:00PM EST,10,0.7," "," "
nba.p.10293,Devin,Carter,PG,SAC,TOR,TOR@SAC,10:00PM EST,10,0.0,INJ," "
nba.p.10320,Isaiah,Crawford,PF,SAC,TOR,TOR@SAC,10:00PM EST,10,0.0," "," "
nba.p.10341,Isaac,Jones,C,SAC,TOR,TOR@SAC,10:00PM EST,10,0.0," "," "
nba.p.4152,Kyle,Lowry,PG,PHI,LAC,PHI@LAC,10:00PM EST,16,22.5," "," "
nba.p.4469,Eric,Gordon,PG,PHI,LAC,PHI@LAC,10:00PM EST,15,12.0," "," "
nba.p.4725,Paul,George,SG,PHI,LAC,PHI@LAC,10:00PM EST,34,24.0,GTD," "
nba.p.4906,Reggie,Jackson,PG,PHI,LAC,PHI@LAC,10:00PM EST,15,3.2," "," "
nba.p.5015,Andre,Drummond,C,PHI,LAC,PHI@LAC,10:00PM EST,26,26.2," "," "
nba.p.5294,Joel,Embiid,C,PHI,LAC,PHI@LAC,10:00PM EST,54,60.5,INJ," "
nba.p.5475,Kelly,Oubre Jr.,PF,PHI,LAC,PHI@LAC,10:00PM EST,25,26.5," "," "
nba.p.5647,Guerschon,Yabusele,SF,PHI,LAC,PHI@LAC,10:00PM EST,10,21.5," "," "
nba.p.6275,Caleb,Martin,SF,PHI,LAC,PHI@LAC,10:00PM EST,21,23.7," "," "
nba.p.6413,Tyrese,Maxey,PG,PHI,LAC,PHI@LAC,10:00PM EST,43,45.3," "," "
nba.p.6444,KJ,Martin,SF,PHI,LAC,PHI@LAC,10:00PM EST,10,11.8," "," "
nba.p.6636,Jeff,Dowtin Jr.,PG,PHI,LAC,PHI@LAC,10:00PM EST,10,0.0," "," "
nba.p.6750,Lester,Quinones,SG,PHI,LAC,PHI@LAC,10:00PM EST,10,2.7," "," "
nba.p.10125,Ricky,Council IV,SG,PHI,LAC,PHI@LAC,10:00PM EST,10,3.7," "," "
nba.p.10276,Jared,McCain,SG,PHI,LAC,PHI@LAC,10:00PM EST,14,11.4," "," "
nba.p.10310,Justin,Edwards,SF,PHI,LAC,PHI@LAC,10:00PM EST,10,0.0," "," "
nba.p.10335,Adem,Bona,C,PHI,LAC,PHI@LAC,10:00PM EST,10,2.1," "," "
nba.p.4163,P.J.,Tucker,PF,LAC,PHI,PHI@LAC,10:00PM EST,10,7.6,INJ," "
nba.p.4487,Nicolas,Batum,PF,LAC,PHI,PHI@LAC,10:00PM EST,16,14.0," "," "
nba.p.4563,James,Harden,PG,LAC,PHI,PHI@LAC,10:00PM EST,41,50.0," "," "
nba.p.4896,Kawhi,Leonard,PF,LAC,PHI,PHI@LAC,10:00PM EST,43,41.8,INJ," "
nba.p.5506,Norman,Powell,SF,LAC,PHI,PHI@LAC,10:00PM EST,21,33.3," "," "
nba.p.5636,Kris,Dunn,PG,LAC,PHI,PHI@LAC,10:00PM EST,13,19.8," "," "
nba.p.5663,Ivica,Zubac,C,LAC,PHI,PHI@LAC,10:00PM EST,26,39.0," "," "
nba.p.5747,Derrick,Jones Jr.,SF,LAC,PHI,PHI@LAC,10:00PM EST,15,19.9," "," "
nba.p.6017,Mo,Bamba,C,LAC,PHI,PHI@LAC,10:00PM EST,10,14.2,INJ," "
nba.p.6218,Kevin,Porter Jr.,PG,LAC,PHI,PHI@LAC,10:00PM EST,12,17.0," "," "
nba.p.6236,Terance,Mann,SF,LAC,PHI,PHI@LAC,10:00PM EST,15,13.6," "," "
nba.p.6315,Amir,Coffey,SG,LAC,PHI,PHI@LAC,10:00PM EST,10,14.0," "," "
nba.p.6561,Kai,Jones,C,LAC,PHI,PHI@LAC,10:00PM EST,10,8.1," "," "
nba.p.6568,Bones,Hyland,PG,LAC,PHI,PHI@LAC,10:00PM EST,12,6.0," "," "
nba.p.10084,Jordan,Miller,SG,LAC,PHI,PHI@LAC,10:00PM EST,10,0.0," "," "
nba.p.10117,Kobe,Brown,PF,LAC,PHI,PHI@LAC,10:00PM EST,10,2.7," "," "
nba.p.10337,Cam,Christie,SG,LAC,PHI,PHI@LAC,10:00PM EST,10,0.0," "," "
nba.p.10395,Trentyn,Flowers,SG,LAC,PHI,PHI@LAC,10:00PM EST,10,0.0," "," "
