,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPPG_std,FPS1,FPS2,FPS3,FPS4,FPS5,C,PF,PG,SF,SG,U,F,G,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score,log_Value_Score_with_std
151,nba.p.6413,Tyrese,Maxey,PG,PHI,LAL,PHI@LAL,10:00PM EST,43,41.0,INJ, ,2024-11-08,6413,0,Tyrese Maxey,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,6413,P,27.6,3.0,3.9,1.4,0.6,2.0,41.05,14.168610510897805,14.7,44.6,40.4,51.1,59.8,False,False,True,False,False,1,0,1,59.47500000000001,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.3955881371908236,-2.385912264485521
152,nba.p.6444,KJ,Martin,SF,PHI,LAL,PHI@LAL,10:00PM EST,10,12.6, , ,2024-11-08,6444,0,KJ Martin,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,6444,P,4.7,2.9,0.7,0.4,0.7,0.0,12.53,6.518398868550759,17.8,0.0,18.1,11.4,16.1,False,False,False,True,False,1,1,0,18.159999999999997,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.519389431810963,-1.5990446343144515
153,nba.p.6636,Jeff,Dowtin Jr.,PG,PHI,LAL,PHI@LAL,10:00PM EST,10,0.0, , ,2024-11-08,6636,0,Jeff Dowtin Jr.,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,6636,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,,
154,nba.p.6750,Lester,Quinones,SG,PHI,LAL,PHI@LAL,10:00PM EST,10,2.7, , ,2024-11-08,6750,0,Lester Quinones,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,6750,P,0.0,1.0,1.0,0.0,0.0,0.0,2.7,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,,
155,nba.p.10125,Ricky,Council IV,SG,PHI,LAL,PHI@LAL,10:00PM EST,10,4.4, , ,2024-11-08,10125,0,Ricky Council IV,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,10125,P,3.2,0.6,0.6,0.0,0.0,0.4,4.42,3.02026488904533,7.199999999999999,4.5,3.2,0.0,7.199999999999999,False,False,False,False,True,1,0,1,6.78,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.1939130147399961,-1.2141116329174169
156,nba.p.10276,Jared,McCain,SG,PHI,LAL,PHI@LAL,10:00PM EST,14,11.5, , ,2024-11-08,10276,0,Jared McCain,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,10276,P,6.7,2.0,1.3,0.3,0.0,0.4,11.55,8.814139074183458,12.2,5.7,27.3,19.1,6.9,False,False,False,False,True,1,0,1,17.265,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.35270840702549855,-1.9817152984762292
157,nba.p.10310,Justin,Edwards,SF,PHI,LAL,PHI@LAL,10:00PM EST,10,0.0, , ,2024-11-08,10310,0,Justin Edwards,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,10310,P,,,,,,,0.0,,,,,,,False,False,False,True,False,1,1,0,,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,,
158,nba.p.10335,Adem,Bona,C,PHI,LAL,PHI@LAL,10:00PM EST,10,1.7, , ,2024-11-08,10335,0,Adem Bona,109.29,118.25,114.45,118.38,1.0,4.0,6.0,4.0,2.0,3.0,5.0,5.0,-8.57,-4.13,-1.28,1.05,-9.85,-3.08,109.2,114.5,117.9,118.6,96.7,101.2,0.327,0.326,0.42,0.366,0.584,0.567,16.5,12.1,25.7,22.2,0.281,0.171,72.1,75.7,Wells Fargo Center,Crypto.com Arena,59579.0,56991.0,10335,P,0.8,0.4,0.0,0.0,0.2,0.2,1.68,1.5786069808536893,0.0,2.2,3.0,0.0,3.2,True,False,False,False,False,1,0,0,2.0700000000000003,0.95,1.0,1.0929,0.9895,3.414,1.334,0.29291154071470415,0.7496251874062968,0.32981839484475683,0.8440779610194901,0.059203531048936865,-0.8897320833279292
159,nba.p.3704,LeBron,James,SF,LAL,PHI,PHI@LAL,10:00PM EST,49,43.6, , ,2024-11-08,3704,1,LeBron James,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,3704,P,24.0,6.9,7.5,0.6,0.4,2.9,43.63,12.535976798228141,54.4,51.1,52.2,31.700000000000003,30.0,False,False,False,True,False,1,1,0,62.015,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.3790646654587765,-2.283945598063246
160,nba.p.5007,Anthony,Davis,C,LAL,PHI,PHI@LAL,10:00PM EST,55,58.4,GTD, ,2024-11-08,5007,1,Anthony Davis,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,5007,P,32.6,11.6,3.0,1.6,1.7,2.4,58.52,9.690962898740347,50.8,66.2,42.6,60.5,57.8,True,False,False,False,False,1,0,0,83.545,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.454957060626658,-1.9944224071077494
161,nba.p.5433,D'Angelo,Russell,PG,LAL,PHI,PHI@LAL,10:00PM EST,30,24.9, , ,2024-11-08,5433,1,D'Angelo Russell,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,5433,P,12.0,2.3,5.8,1.0,0.1,1.6,25.16,4.51750563285284,22.7,26.6,29.6,21.1,26.7,False,False,True,False,False,1,0,1,35.519999999999996,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.3546209083488893,-1.4044042373031445
162,nba.p.5583,Christian,Wood,C,LAL,PHI,PHI@LAL,10:00PM EST,13,16.4,INJ, ,2024-11-08,5583,1,Christian Wood,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,5583,P,,,,,,,0.0,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
163,nba.p.6052,Jarred,Vanderbilt,PF,LAL,PHI,PHI@LAL,10:00PM EST,15,16.0,INJ, ,2024-11-08,6052,1,Jarred Vanderbilt,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,6052,P,,,,,,,0.0,,,,,,,False,True,False,False,False,1,1,0,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
164,nba.p.6170,Jaxson,Hayes,PF,LAL,PHI,PHI@LAL,10:00PM EST,12,14.5,GTD, ,2024-11-08,6170,1,Jaxson Hayes,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,6170,P,5.4,4.8,1.0,0.4,0.5,0.8,14.56,7.18649527139024,20.5,11.6,17.2,14.6,1.7999999999999998,False,True,False,False,False,1,1,0,19.229999999999997,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.4799662209705196,-1.71046661463958
165,nba.p.6171,Rui,Hachimura,PF,LAL,PHI,PHI@LAL,10:00PM EST,20,26.1,GTD, ,2024-11-08,6171,1,Rui Hachimura,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,6171,P,13.6,6.4,1.6,0.6,0.4,0.7,25.98,9.545105951169301,17.3,15.5,18.0,39.5,32.3,False,True,False,False,False,1,1,0,37.58,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.5627809854624688,-1.9091949442501872
166,nba.p.6172,Cam,Reddish,SG,LAL,PHI,PHI@LAL,10:00PM EST,12,13.5, , ,2024-11-08,6172,1,Cam Reddish,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,6172,P,5.0,4.0,0.7,1.0,0.0,0.3,13.55,,,,,,,False,False,False,False,True,1,0,1,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
167,nba.p.6353,Gabe,Vincent,PG,LAL,PHI,PHI@LAL,10:00PM EST,13,6.4, , ,2024-11-08,6353,1,Gabe Vincent,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,6353,P,3.1,1.0,0.6,0.6,0.0,0.8,6.2,4.544521819886946,6.7,2.0,8.6,4.0,3.0,False,False,True,False,False,1,0,1,7.15,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.16473099627693344,-1.560320224942708
168,nba.p.6606,Austin,Reaves,SG,LAL,PHI,PHI@LAL,10:00PM EST,27,33.9, , ,2024-11-08,6606,1,Austin Reaves,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,6606,P,17.5,4.8,4.9,1.6,0.4,2.6,34.01,12.099874556610672,38.1,29.799999999999997,38.2,9.9,42.1,False,False,False,False,True,1,0,1,45.86,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.5087248140915938,-2.1613378542681785
169,nba.p.6723,Christian,Koloko,C,LAL,PHI,PHI@LAL,10:00PM EST,10,7.4, , ,2024-11-08,6723,1,Christian Koloko,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,6723,P,2.0,2.0,0.0,0.0,1.0,0.0,7.4,,,,,,,True,False,False,False,False,1,0,0,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
170,nba.p.6725,Max,Christie,SG,LAL,PHI,PHI@LAL,10:00PM EST,10,10.0, , ,2024-11-08,6725,1,Max Christie,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,6725,P,4.1,2.1,1.3,0.5,0.3,0.8,10.17,6.1725197448043865,19.1,0.19999999999999996,12.5,11.7,14.9,False,False,False,False,True,1,0,1,17.045,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.5105163330073328,-1.5578054869510674
171,nba.p.10079,Maxwell,Lewis,PF,LAL,PHI,PHI@LAL,10:00PM EST,10,0.7, , ,2024-11-08,10079,1,Maxwell Lewis,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,10079,P,,,,,,,0.0,,,,,,,False,True,False,False,False,1,1,0,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
172,nba.p.10109,Jalen,Hood-Schifino,PG,LAL,PHI,PHI@LAL,10:00PM EST,10,3.2, , ,2024-11-08,10109,1,Jalen Hood-Schifino,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,10109,P,,,,,,,0.0,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
173,nba.p.10291,Dalton,Knecht,SF,LAL,PHI,PHI@LAL,10:00PM EST,13,10.9, , ,2024-11-08,10291,1,Dalton Knecht,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,10291,P,6.8,1.6,1.1,0.4,0.0,0.6,10.97,6.323750582413211,12.8,5.0,9.1,22.1,1.2,False,False,False,True,False,1,1,0,15.48,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,0.3566483667646055,-1.686105349576645
174,nba.p.10334,Armel,Traore,PF,LAL,PHI,PHI@LAL,10:00PM EST,10,0.0, , ,2024-11-08,10334,1,Armel Traore,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,10334,P,,,,,,,0.0,,,,,,,False,True,False,False,False,1,1,0,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
175,nba.p.10339,Bronny,James,PG,LAL,PHI,PHI@LAL,10:00PM EST,10,2.8, , ,2024-11-08,10339,1,Bronny James,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,10339,P,1.0,0.3,0.5,0.3,0.0,0.0,3.01,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
176,nba.p.10361,Quincy,Olivari,PG,LAL,PHI,PHI@LAL,10:00PM EST,10,0.0, , ,2024-11-08,10361,1,Quincy Olivari,114.45,118.38,109.29,118.25,4.0,1.0,4.0,6.0,3.0,2.0,5.0,5.0,-4.13,-8.57,1.05,-1.28,-3.08,-9.85,114.5,109.2,118.6,117.9,101.2,96.7,0.326,0.327,0.366,0.42,0.567,0.584,12.1,16.5,22.2,25.7,0.171,0.281,75.7,72.1,Crypto.com Arena,Wells Fargo Center,56991.0,59579.0,10361,P,,,,,,,0.0,,,,,,,False,False,True,False,False,1,0,1,,0.95,1.0,1.1445,0.9895,1.334,3.414,0.7496251874062968,0.29291154071470415,0.8440779610194901,0.32981839484475683,,
177,nba.p.4163,P.J.,Tucker,PF,LAC,SAC,LAC@SAC,10:00PM EST,10,7.6,INJ, ,2024-11-08,4163,0,P.J. Tucker,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,4163,P,,,,,,,0.0,,,,,,,False,True,False,False,False,1,1,0,,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,,
178,nba.p.4487,Nicolas,Batum,PF,LAC,SAC,LAC@SAC,10:00PM EST,16,14.6, , ,2024-11-08,4487,0,Nicolas Batum,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,4487,P,3.8,2.8,2.3,0.8,0.8,0.4,15.01,5.752514977940393,18.4,7.2,12.4,24.5,19.4,False,True,False,False,False,1,1,0,24.394999999999996,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.471012653970539,-1.5239639809411494
179,nba.p.4563,James,Harden,PG,LAC,SAC,LAC@SAC,10:00PM EST,41,48.4, , ,2024-11-08,4563,0,James Harden,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,4563,P,20.8,8.1,9.4,1.8,1.3,5.1,48.82,8.052849983524025,37.8,42.6,54.1,62.5,44.0,False,False,True,False,False,1,0,1,68.55,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.5165059602126457,-1.7866706450617336
180,nba.p.4896,Kawhi,Leonard,PF,LAC,SAC,LAC@SAC,10:00PM EST,43,41.8,INJ, ,2024-11-08,4896,0,Kawhi Leonard,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,4896,P,,,,,,,0.0,,,,,,,False,True,False,False,False,1,1,0,,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,,
181,nba.p.5506,Norman,Powell,SF,LAC,SAC,LAC@SAC,10:00PM EST,21,33.7, , ,2024-11-08,5506,0,Norman Powell,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,5506,P,25.0,2.4,2.4,1.1,0.3,1.9,33.78,6.921795287351397,36.2,36.7,31.4,29.4,41.0,False,False,False,True,False,1,1,0,50.85,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.7480375472538882,-1.5111241007097
182,nba.p.5636,Kris,Dunn,PG,LAC,SAC,LAC@SAC,10:00PM EST,13,19.4, , ,2024-11-08,5636,0,Kris Dunn,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,5636,P,7.5,4.1,2.6,1.1,0.3,1.1,19.42,6.772937218919762,16.7,22.1,22.8,13.8,10.4,False,False,True,False,False,1,0,1,24.380000000000003,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.5793514309704949,-1.5936338373622185
183,nba.p.5663,Ivica,Zubac,C,LAC,SAC,LAC@SAC,10:00PM EST,26,38.1, , ,2024-11-08,5663,0,Ivica Zubac,112.01,110.31,117.41,111.58,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,1.38,5.63,2.95,-4.62,4.32,1.0,111.5,117.3,110.1,111.8,96.7,99.9,0.254,0.294,0.385,0.387,0.541,0.539,14.2,13.8,28.0,23.6,0.204,0.197,78.3,77.2,Intuit Dome,Golden 1 Center,100235.0,50501.0,5663,P,17.1,12.5,2.8,0.8,0.6,2.3,38.2,10.238268547813288,32.3,34.6,28.4,38.9,30.9,True,False,False,False,False,1,0,0,50.720000000000006,0.95,1.0,1.1201,0.9830000000000001,3.073,1.3969999999999998,0.3254149040026033,0.7158196134574089,0.3664171819069313,0.8060128847530422,0.6026395524779227,-1.9476727985600588
