,ID,First Name,Last Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting,date,parsed_id,Home_Game,full_name,ORTG,DRTG,Opponent_ORTG,Opponent_DRTG,W,Opponent_W,L,Opponent_L,PW,Opponent_PW,PL,Opponent_PL,MOV,Opponent_MOV,SOS,Opponent_SOS,SRS,Opponent_SRS,ORtg,Opponent_ORtg,DRtg,Opponent_DRtg,Pace,Opponent_Pace,FTr,Opponent_FTr,3PAr,Opponent_3PAr,eFG%,Opponent_eFG%,TOV%,Opponent_TOV%,ORB%,Opponent_ORB%,FT/FGA,Opponent_FT/FGA,DRB%,Opponent_DRB%,ARENA,Opponent_ARENA,ATTENDANCE,Opponent_ATTENDANCE,player_id,position_type,PTS,REB,AST,ST,BLK,TO,total_points,FPS1,FPS2,FPS3,FPS4,FPS5,weighted_FPS,Home_Modifier,Opponent_Modifier,Team_Modifier,Pace_Modifier,Team_Odds,Opponent_Odds,Adjusted_Team_Odds,Adjusted_Opponent_Odds,Normalized_Team_Odds,Normalized_Opponent_Odds,Value_Score
366,nba.p.10391,Jamison,Battle,SF,TOR,SAC,TOR@SAC,10:00PM EST,10,12.0, , ,2024-11-06,10391,0,Jamison Battle,114.69,120.32,115.88,111.46,2.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,-5.63,4.29,-0.1,-3.92,-5.73,0.36,114.8,115.9,120.2,111.7,101.3,100.6,0.266,0.285,0.339,0.387,0.555,0.538,12.6,14.1,32.9,21.8,0.304,0.207,72.5,76.8,Scotiabank Arena,Golden 1 Center,96842.0,34475.0,10391,P,6.4,3.0,0.7,0.0,0.3,0.0,11.95,7.4,14.7,3.5999999999999996,8.2,17.7,16.615000000000002,0.95,1.0,1.1469,1.0094999999999998,5.699999999999999,1.1533333333333333,0.1754385964912281,0.8670520231213873,0.20233918128654974,1.0,0.36977352666025
367,nba.p.4614,DeMar,DeRozan,PF,SAC,TOR,TOR@SAC,10:00PM EST,41,42.3, , ,2024-11-06,4614,1,DeMar DeRozan,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,4614,P,25.4,4.3,4.0,2.0,0.6,2.0,42.36,43.6,45.6,50.6,41.8,40.3,62.17500000000001,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.3409968292402439
368,nba.p.5156,Alex,Len,C,SAC,TOR,TOR@SAC,10:00PM EST,10,7.4, , ,2024-11-06,5156,1,Alex Len,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,5156,P,1.0,2.0,1.2,0.4,0.6,0.8,7.4,7.699999999999999,6.8,10.2,4.9,7.4,10.215,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.22969776765299996
369,nba.p.5322,Doug,McDermott,SF,SAC,TOR,TOR@SAC,10:00PM EST,10,3.3, , ,2024-11-06,5322,1,Doug McDermott,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,5322,P,3.0,0.3,0.0,0.0,0.0,0.0,3.36,,,,,,,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,
370,nba.p.5472,Trey,Lyles,C,SAC,TOR,TOR@SAC,10:00PM EST,14,12.6, , ,2024-11-06,5472,1,Trey Lyles,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,5472,P,4.0,3.1,0.7,0.7,0.7,0.6,12.37,5.2,8.8,19.0,23.9,5.0,16.534999999999997,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.26557951109309513
371,nba.p.5642,Domantas,Sabonis,C,SAC,TOR,TOR@SAC,10:00PM EST,51,46.0, , ,2024-11-06,5642,1,Domantas Sabonis,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,5642,P,20.7,13.4,6.4,0.6,0.3,3.0,46.08,42.7,56.0,37.8,44.2,39.1,65.12500000000001,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.2871414993022876
372,nba.p.5767,De'Aaron,Fox,PG,SAC,TOR,TOR@SAC,10:00PM EST,45,41.1, , ,2024-11-06,5767,1,De'Aaron Fox,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,5767,P,24.1,5.3,5.6,2.1,0.0,4.1,41.06,38.7,42.7,49.9,34.0,38.7,57.260000000000005,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.28612594062785185
373,nba.p.5824,Malik,Monk,SG,SAC,TOR,TOR@SAC,10:00PM EST,22,23.3, , ,2024-11-06,5824,1,Malik Monk,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,5824,P,13.1,3.0,3.1,0.6,0.3,0.7,23.35,12.2,36.8,21.8,18.3,21.8,31.455,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.3215032831186363
374,nba.p.6030,Kevin,Huerter,SG,SAC,TOR,TOR@SAC,10:00PM EST,16,22.7,GTD, ,2024-11-06,6030,1,Kevin Huerter,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,6030,P,11.6,2.8,1.8,1.0,0.8,0.4,22.66,20.4,29.0,34.2,22.9,6.8,30.135,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.42351579957312496
375,nba.p.6133,Jordan,McLaughlin,PG,SAC,TOR,TOR@SAC,10:00PM EST,10,3.2, , ,2024-11-06,6133,1,Jordan McLaughlin,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,6133,P,0.6,0.4,0.6,0.6,0.0,0.6,3.18,9.9,5.0,1.5,-0.5,0.0,5.2,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.11692886850666664
376,nba.p.6453,Mason,Jones,SG,SAC,TOR,TOR@SAC,10:00PM EST,10,4.9, , ,2024-11-06,6453,1,Mason Jones,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,6453,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,
377,nba.p.6694,Keegan,Murray,PF,SAC,TOR,TOR@SAC,10:00PM EST,23,29.3, , ,2024-11-06,6694,1,Keegan Murray,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,6694,P,14.4,7.7,1.7,0.6,0.7,0.9,29.19,24.7,36.0,32.5,23.5,17.6,38.23,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.3737617594489853
378,nba.p.6753,Keon,Ellis,SG,SAC,TOR,TOR@SAC,10:00PM EST,19,18.5, , ,2024-11-06,6753,1,Keon Ellis,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,6753,P,6.2,2.2,1.2,1.7,1.2,0.5,18.84,22.6,21.2,19.2,26.8,12.1,29.105,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,0.3444549309601754
379,nba.p.6802,Orlando,Robinson,C,SAC,TOR,TOR@SAC,10:00PM EST,10,7.5,INJ, ,2024-11-06,6802,1,Orlando Robinson,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,6802,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,
380,nba.p.10087,Colby,Jones,SG,SAC,TOR,TOR@SAC,10:00PM EST,10,0.7, , ,2024-11-06,10087,1,Colby Jones,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,10087,P,0.0,0.0,0.0,0.0,0.3,0.3,0.6,,,,,,,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,
381,nba.p.10293,Devin,Carter,PG,SAC,TOR,TOR@SAC,10:00PM EST,10,0.0,INJ, ,2024-11-06,10293,1,Devin Carter,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,10293,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,
382,nba.p.10320,Isaiah,Crawford,PF,SAC,TOR,TOR@SAC,10:00PM EST,10,0.0, , ,2024-11-06,10320,1,Isaiah Crawford,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,10320,P,,,,,,,0.0,,,,,,,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,
383,nba.p.10341,Isaac,Jones,C,SAC,TOR,TOR@SAC,10:00PM EST,10,0.0, , ,2024-11-06,10341,1,Isaac Jones,115.88,111.46,114.69,120.32,4.0,2.0,3.0,6.0,4.0,3.0,3.0,5.0,4.29,-5.63,-3.92,-0.1,0.36,-5.73,115.9,114.8,111.7,120.2,100.6,101.3,0.285,0.266,0.387,0.339,0.538,0.555,14.1,12.6,21.8,32.9,0.207,0.304,76.8,72.5,Golden 1 Center,Scotiabank Arena,34475.0,96842.0,10341,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.95,1.0,1.1587999999999998,1.0094999999999998,1.1533333333333333,5.699999999999999,0.8670520231213873,0.1754385964912281,1.0,0.20233918128654974,
384,nba.p.4152,Kyle,Lowry,PG,PHI,LAC,PHI@LAC,10:00PM EST,16,22.5, , ,2024-11-06,4152,0,Kyle Lowry,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,4152,P,9.8,2.3,3.3,1.5,0.3,0.7,22.21,31.9,20.1,17.6,13.2,25.2,33.07,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,0.7612587741076206
385,nba.p.4469,Eric,Gordon,PG,PHI,LAC,PHI@LAC,10:00PM EST,15,12.0, , ,2024-11-06,4469,0,Eric Gordon,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,4469,P,8.0,0.8,1.3,0.2,0.3,0.5,11.91,18.7,12.2,4.5,19.7,12.2,21.05,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,0.5168671608092863
386,nba.p.4725,Paul,George,SG,PHI,LAC,PHI@LAC,10:00PM EST,34,24.0,GTD, ,2024-11-06,4725,0,Paul George,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,4725,P,15.0,5.0,4.0,1.0,0.0,6.0,24.0,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
387,nba.p.4906,Reggie,Jackson,PG,PHI,LAC,PHI@LAC,10:00PM EST,15,3.2, , ,2024-11-06,4906,0,Reggie Jackson,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,4906,P,1.5,0.0,1.5,0.0,0.0,0.5,3.25,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
388,nba.p.5015,Andre,Drummond,C,PHI,LAC,PHI@LAC,10:00PM EST,26,26.2, , ,2024-11-06,5015,0,Andre Drummond,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,5015,P,8.5,10.7,0.5,1.8,0.5,2.8,26.19,18.0,16.799999999999997,24.2,35.9,37.8,38.875,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,0.5507000971074643
389,nba.p.5294,Joel,Embiid,C,PHI,LAC,PHI@LAC,10:00PM EST,54,60.5,INJ, ,2024-11-06,5294,0,Joel Embiid,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,5294,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
390,nba.p.5475,Kelly,Oubre Jr.,PF,PHI,LAC,PHI@LAC,10:00PM EST,25,26.5, , ,2024-11-06,5475,0,Kelly Oubre Jr.,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,5475,P,16.8,4.5,0.8,1.3,0.2,1.5,26.4,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
391,nba.p.5647,Guerschon,Yabusele,SF,PHI,LAC,PHI@LAC,10:00PM EST,10,21.5, , ,2024-11-06,5647,0,Guerschon Yabusele,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,5647,P,9.2,4.3,2.7,1.2,0.5,1.8,21.71,37.4,15.6,20.4,15.2,15.3,31.585,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,1.1633194257122077
392,nba.p.6275,Caleb,Martin,SF,PHI,LAC,PHI@LAC,10:00PM EST,21,23.7, , ,2024-11-06,6275,0,Caleb Martin,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,6275,P,10.2,7.3,2.8,0.5,0.5,2.5,23.66,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
393,nba.p.6413,Tyrese,Maxey,PG,PHI,LAC,PHI@LAC,10:00PM EST,43,45.3, , ,2024-11-06,6413,0,Tyrese Maxey,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,6413,P,30.2,3.3,4.3,1.5,0.7,1.8,45.41,44.6,40.4,51.1,59.8,34.4,65.68499999999999,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,0.5626208825789865
394,nba.p.6444,KJ,Martin,SF,PHI,LAC,PHI@LAC,10:00PM EST,10,11.8, , ,2024-11-06,6444,0,KJ Martin,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,6444,P,3.8,2.7,0.8,0.3,0.8,0.0,11.54,0.0,18.1,11.4,16.1,16.1,16.96,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,0.6246603596669
395,nba.p.6636,Jeff,Dowtin Jr.,PG,PHI,LAC,PHI@LAC,10:00PM EST,10,0.0, , ,2024-11-06,6636,0,Jeff Dowtin Jr.,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,6636,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
396,nba.p.6750,Lester,Quinones,SG,PHI,LAC,PHI@LAC,10:00PM EST,10,2.7, , ,2024-11-06,6750,0,Lester Quinones,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,6750,P,0.0,1.0,1.0,0.0,0.0,0.0,2.7,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
397,nba.p.10125,Ricky,Council IV,SG,PHI,LAC,PHI@LAC,10:00PM EST,10,3.7, , ,2024-11-06,10125,0,Ricky Council IV,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,10125,P,2.3,0.5,0.8,0.0,0.0,0.3,3.8,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
398,nba.p.10276,Jared,McCain,SG,PHI,LAC,PHI@LAC,10:00PM EST,14,11.4, , ,2024-11-06,10276,0,Jared McCain,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,10276,P,7.0,2.2,1.2,0.2,0.0,0.5,11.54,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
399,nba.p.10310,Justin,Edwards,SF,PHI,LAC,PHI@LAC,10:00PM EST,10,0.0, , ,2024-11-06,10310,0,Justin Edwards,109.25,117.47,110.45,110.42,1.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,-8.0,-0.14,-2.58,5.35,-10.58,5.21,109.1,110.0,117.2,110.1,97.9,97.7,0.336,0.253,0.431,0.385,0.574,0.534,16.1,13.5,25.0,28.1,0.29,0.211,72.0,79.3,Wells Fargo Center,Intuit Dome,59579.0,84608.0,10310,P,,,,,,,0.0,,,,,,,0.95,1.0,1.0925,0.9780000000000001,1.9911111111111113,1.8411111111111111,0.5022321428571428,0.5431502715751357,0.5792410714285714,0.6264333132166565,
